,username,acctdesc,location,following,followers,totaltweets,usercreatedts,tweetcreatedts,retweetcount,text,hashtags,Month,Hour,day_in_week,day,sentiment
1858,Ref1Oct17,"Mai renunciïs a allò que realment vols. És difícil esperar, però més difícil és lamentar-se.",catalunya,2044,2265,175656,2017-09-30 12:38:34,2021-03-19 07:47:35,15,skynews emer cooke who is executive director of the european medicines agency announces its conclusions regarding the oxfordastraze ,[],3,7,Friday,19,1
1859,meabdulrafayy,"Muslim :
Pakistani : 
🇵🇰🇵🇰",lahore pakistan,803,94,479,2015-12-14 19:19:02,2021-03-19 07:40:57,15,skynews emer cooke who is executive director of the european medicines agency announces its conclusions regarding the oxfordastraze ,[],3,7,Friday,19,1
1860,hiitstoddkraine,NHS P.A. and Private Secretary. Oliver ❤️👶🏼Dan ❤️#ehlersdanlos **PLEASE SEE DAD’S GOFUNDME USING THE LINK BELOW**,lytham st annes england,1127,352,7254,2012-05-15 20:25:49,2021-03-19 07:36:28,15,skynews emer cooke who is executive director of the european medicines agency announces its conclusions regarding the oxfordastraze ,[],3,7,Friday,19,1
1861,yates_rob,"Universal Health Coverage #UHC saves lives, stimulates growth, reduces poverty and builds nations. Political commitment + PUBLIC financing are the keys to UHC.",london,1444,10456,31038,2011-07-21 13:27:35,2021-03-19 07:34:26,16,skynews director of chatham house s global health program robert yates warns against  vaccine nationalism  saying that it could  com ,[],3,7,Friday,19,0
1862,AviationVincent,"Vision. Practical experience. Industry, UK and International regulation. Learning systems assure #flight #safety. CEO IFA. Former EASA Deputy Director #aviation",surrey england europe ,3146,910,11315,2017-01-01 15:58:34,2021-03-19 07:34:00,15,skynews emer cooke who is executive director of the european medicines agency announces its conclusions regarding the oxfordastraze ,[],3,7,Friday,19,1
1863,Garethwjacob18,"Out spoken , opinionated, sometimes grumpy, sport loving father ,husband and proud welsh man. #Rugby #NFL  #Football @Ospreys @Seahawks @Everton",united kingdom,2708,2095,8798,2014-09-23 15:21:04,2021-03-19 07:31:58,15,skynews emer cooke who is executive director of the european medicines agency announces its conclusions regarding the oxfordastraze ,[],3,7,Friday,19,1
1864,cristian4frnd,"open mind friend for all , any religion followers",دبي الامارات العربية المتحدة,30,2,225,2020-11-10 11:15:57,2021-03-19 07:31:32,15,skynews emer cooke who is executive director of the european medicines agency announces its conclusions regarding the oxfordastraze ,[],3,7,Friday,19,1
1865,Jac0b2020,artist born homeless raise as a king,الامارات العربية المتحدة,23,12,214,2020-11-10 11:35:14,2021-03-19 07:30:20,15,skynews emer cooke who is executive director of the european medicines agency announces its conclusions regarding the oxfordastraze ,[],3,7,Friday,19,1
1866,SkyNews,"We take you to the heart of the stories that shape our world. 

For breaking news, follow @SkyNewsBreak",london uk,27,7038408,451125,2007-07-19 14:42:53,2021-03-19 07:30:00,15,emer cooke who is executive director of the european medicines agency announces its conclusions regarding the oxf  ,[],3,7,Friday,19,1
1867,SportsLounge4,"Sports Lounge goes beyond the news-from live scores, in-depth match analysis, exclusive interviews, human interest features to business of sport.",new delhi india,107,197,13656,2019-03-06 10:29:02,2021-03-19 07:24:35,0,"chrisgayle thanks india for covidvaccine 



covid covid covidvaccine  ","[{'text': 'ChrisGayle', 'indices': [0, 11]}, {'text': 'India', 'indices': [19, 25]}, {'text': 'CovidVaccine', 'indices': [30, 43]}, {'text': 'COVID', 'indices': [71, 77]}, {'text': 'COVID19', 'indices': [78, 86]}, {'text': 'COVID19Vaccine', 'indices': [87, 102]}]",3,7,Friday,19,0
1868,girishgap,Ideologiest and Thinkar.,pune,2366,752,8761,2011-02-14 18:34:54,2021-03-19 07:22:40,208,fadnavisamruta although centre has provided enough stock why is vaccination jab not intensified by maharashtragovernment inspite o ,"[{'text': 'vaccination', 'indices': [71, 83]}, {'text': 'MaharashtraGovernment', 'indices': [107, 129]}]",3,7,Friday,19,0
1869,tabbytunes, ˢⁱᵐᵖˡⁱᶜⁱᵗʸ ⁱˢ ᴷⁱⁿᵍ 🛡 ⱽⁱᵉʷˢ ᵃʳᵉ ᵖᵉʳˢᵒⁿᵃˡ 🌻,islamabad  pakistan ,296,83,1531,2021-01-30 02:01:57,2021-03-19 07:10:48,3,"khaleejtimes world health organisation to publish conclusions of its own assessment of the jabs safety on friday
covid europe a ","[{'text': 'COVID19', 'indices': [120, 128]}, {'text': 'Europe', 'indices': [129, 136]}]",3,7,Friday,19,0
1870,SkyNews,"We take you to the heart of the stories that shape our world. 

For breaking news, follow @SkyNewsBreak",london uk,27,7038409,451125,2007-07-19 14:42:53,2021-03-19 07:01:58,2,covid france is slowly finding momentum for its vaccination programme but some areas are seeing a rapid rise i  ,"[{'text': 'COVID19', 'indices': [0, 8]}]",3,7,Friday,19,0
1871,khaleejtimes,"The official Twitter feed of Khaleej Times, the UAE's first and leading English daily
https://t.co/OaJ0rBBfak",united arab emirates,1189,621095,173434,2009-01-11 07:56:56,2021-03-19 06:51:17,3,"world health organisation to publish conclusions of its own assessment of the jabs safety on friday
covid  ","[{'text': 'COVID19', 'indices': [102, 110]}]",3,6,Friday,19,0
1872,the_news_21,"It covers regional & federal politics, foreign affairs apart from sports, entertainment, business, tech. Follow Founder Editor @vivekbhavsar",mumbai india,917,241,12620,2019-09-01 06:12:36,2021-03-19 06:44:03,0,"maharashtra ranks second in covidvaccination in country health minister rajeshtope
covid covidvaccine  ","[{'text': 'Maharashtra', 'indices': [0, 12]}, {'text': 'COVID19vaccination', 'indices': [29, 48]}, {'text': 'RajeshTope', 'indices': [77, 88]}, {'text': 'COVID19', 'indices': [89, 97]}, {'text': 'CovidVaccine', 'indices': [98, 111]}]",3,6,Friday,19,1
1873,now_divine,"design, french, european, music, colors, flowers, design, aesthetics, fashion, the truth, justice, love, anger, scorpion, capri, Jai Hind",on the dark side of the moon ,188,77,2595,2010-03-07 21:58:22,2021-03-19 06:43:06,208,fadnavisamruta although centre has provided enough stock why is vaccination jab not intensified by maharashtragovernment inspite o ,"[{'text': 'vaccination', 'indices': [71, 83]}, {'text': 'MaharashtraGovernment', 'indices': [107, 129]}]",3,6,Friday,19,0
1874,cv9289,"वो बुलंदियाँ भी
किस काम की जनाब,

इंसान चढ़े और
इंसानियत उतर जाये...
# being human # New india",anand,387,93,6354,2011-03-13 08:38:38,2021-03-19 06:26:49,208,fadnavisamruta although centre has provided enough stock why is vaccination jab not intensified by maharashtragovernment inspite o ,"[{'text': 'vaccination', 'indices': [71, 83]}, {'text': 'MaharashtraGovernment', 'indices': [107, 129]}]",3,6,Friday,19,0
1875,sumitrana1,"PATRIOTIC INDIAN. Bhakt Of NARENDRA MODI, Jai Hind, VANDE MATARAM, BHARAT MATA ki Jai",india,315,2436,199351,2009-07-12 11:12:51,2021-03-19 06:20:01,208,fadnavisamruta although centre has provided enough stock why is vaccination jab not intensified by maharashtragovernment inspite o ,"[{'text': 'vaccination', 'indices': [71, 83]}, {'text': 'MaharashtraGovernment', 'indices': [107, 129]}]",3,6,Friday,19,0
1876,debarghyawrites,Correspondent @EntrepreneurIND | Ex @LogicalIndians| @ACJIndia alumni. Writes on startups - 📫dsil@entrepreneurindia.com |Tweets & retweets are personal.,new delhi india,1297,186,1877,2013-03-19 05:23:27,2021-03-19 06:19:14,0," rotatinglight 
india reports nearly k covid cases in one day biggest oneday jump in  please get vaccinated  ",[],3,6,Friday,19,0
1877,CatherineWeibel,"Based in Pakistan, previously in the (un)Holy Land. Basée au Pakistan, & avant en Terre (pas très) Sainte. Views are mine only. Retweets etc.. not endorsements.",none,785,534,11041,2011-05-27 13:01:53,2021-03-19 06:10:01,1,elianeluthi stunning images of porters bringing covid vaccines up steep mountainsides in nepal nepals terrain makes it excessive ,"[{'text': 'COVID19', 'indices': [53, 61]}, {'text': 'Nepal', 'indices': [97, 103]}]",3,6,Friday,19,0
1878,Gopal_Vala_, धर्मो रक्षति रक्षितः,gujarat india,1810,1256,1498,2019-01-09 18:18:17,2021-03-19 06:05:05,208,fadnavisamruta although centre has provided enough stock why is vaccination jab not intensified by maharashtragovernment inspite o ,"[{'text': 'vaccination', 'indices': [71, 83]}, {'text': 'MaharashtraGovernment', 'indices': [107, 129]}]",3,6,Friday,19,0
1879,Nitish98jhaa,"Jai Hind
  @Nitish7769  backup account",india,1159,311,14175,2016-09-10 06:00:53,2021-03-19 06:03:20,208,fadnavisamruta although centre has provided enough stock why is vaccination jab not intensified by maharashtragovernment inspite o ,"[{'text': 'vaccination', 'indices': [71, 83]}, {'text': 'MaharashtraGovernment', 'indices': [107, 129]}]",3,6,Friday,19,0
1880,sachinrbjp3555,"State Executive member social media & IT Maharashtra @Bjp4maharashtra


🚩संघ शक्ती युगे.. युगे ❤सर्वप्रथमराष्ट्र🇮🇳कट्टर भगवाधारी 🔥जय सियाराम 🙏

￼",jalna india,561,881,13529,2018-06-15 08:01:09,2021-03-19 05:57:16,208,fadnavisamruta although centre has provided enough stock why is vaccination jab not intensified by maharashtragovernment inspite o ,"[{'text': 'vaccination', 'indices': [71, 83]}, {'text': 'MaharashtraGovernment', 'indices': [107, 129]}]",3,5,Friday,19,0
1881,ExpatNotesLux,"Luxembourg. Data. Infograph. Creative. Original Content Creator. 
https://t.co/mbpK45Lrr0 #dataviz",luxembourg,0,130,1077,2019-07-30 16:08:33,2021-03-19 05:48:41,0,upholding the safety and benefits of astrazeneca covid vaccine emanews recommends to update the product inf  ,"[{'text': 'AstraZeneca', 'indices': [37, 49]}, {'text': 'COVID19', 'indices': [50, 58]}]",3,5,Friday,19,1
1882,ElianeLuthi,"Writer, storyteller, advocate. @UNICEFROSA Regional Chief of Communications. Working to improve the lives of women and children everywhere. Views/RTs my own",nepal,659,1031,2307,2011-11-03 02:40:50,2021-03-19 05:36:29,1,stunning images of porters bringing covid vaccines up steep mountainsides in nepal nepals terrain makes it ex  ,"[{'text': 'COVID19', 'indices': [36, 44]}, {'text': 'Nepal', 'indices': [80, 86]}]",3,5,Friday,19,0
1883,monty_chadha,Modi Bhakt forever..........,bharat ,4512,1835,810047,2012-04-16 16:04:09,2021-03-19 04:51:17,1,covidindiaseva both doses of covishield and covaxin are exactly the same in quantity amp quality covidvaccination centres do not ,"[{'text': 'Covishield', 'indices': [34, 45]}, {'text': 'Covaxin', 'indices': [50, 58]}, {'text': 'COVID19Vaccination', 'indices': [109, 128]}]",3,4,Friday,19,1
1884,CovidIndiaSeva,Official @MoHFW_INDIA Handle for COVID-19 Response,india,21,42166,6534,2020-03-26 17:27:34,2021-03-19 04:48:41,1,both doses of covishield and covaxin are exactly the same in quantity amp quality covidvaccination centres do  ,"[{'text': 'Covishield', 'indices': [14, 25]}, {'text': 'Covaxin', 'indices': [30, 38]}, {'text': 'COVID19Vaccination', 'indices': [89, 108]}]",3,4,Friday,19,1
1885,DHANANJAYSHUKLG,"राष्ट्र 🇮🇳 की बात सबसे पहले...

वन्दे मातरम जय हिन्द 🇮🇳🇮🇳🇮🇳",new delhi india,2372,770,15844,2018-08-31 09:56:35,2021-03-19 04:39:40,208,fadnavisamruta although centre has provided enough stock why is vaccination jab not intensified by maharashtragovernment inspite o ,"[{'text': 'vaccination', 'indices': [71, 83]}, {'text': 'MaharashtraGovernment', 'indices': [107, 129]}]",3,4,Friday,19,0
1886,ManageYourRupee,"Better managed money is greater wealth!
Follow for Tweets and retweets about things that affect your Rupee.",bangalore,146,173,3083,2020-07-04 10:22:44,2021-03-19 04:19:52,0,"total vaccination  
single day increase  
 ministry of health

vaccination
covid  ","[{'text': 'Vaccination', 'indices': [86, 98]}, {'text': 'COVID19', 'indices': [99, 107]}]",3,4,Friday,19,0
1887,shivam809014,'ॐ जामदग्न्याय विद्महे महावीराय धीमहि तन्न: परशुराम: प्रचोदयात्।।',भ रत  ह  द स त न,2380,1101,24667,2015-09-03 01:33:16,2021-03-19 02:14:19,208,fadnavisamruta although centre has provided enough stock why is vaccination jab not intensified by maharashtragovernment inspite o ,"[{'text': 'vaccination', 'indices': [71, 83]}, {'text': 'MaharashtraGovernment', 'indices': [107, 129]}]",3,2,Friday,19,0
1888,justbritish2012,Instagram justbritish2012,dagenham england,205,75,3517,2020-09-19 02:00:02,2021-03-19 01:51:52,17,skynews prime minister boris johnson highlights the european medicines agencys conclusion that the oxfordastrazeneca vaccine is saf ,[],3,1,Friday,19,1
1889,shubhammandhare,proudly INDIAN,maharashtra india,358,255,45710,2012-06-11 13:16:06,2021-03-19 01:51:11,208,fadnavisamruta although centre has provided enough stock why is vaccination jab not intensified by maharashtragovernment inspite o ,"[{'text': 'vaccination', 'indices': [71, 83]}, {'text': 'MaharashtraGovernment', 'indices': [107, 129]}]",3,1,Friday,19,0
1890,t_hemant,|| जय श्रीराम || Proud follower of Hindu Dharma!!,pune india,1657,1282,218563,2010-05-06 08:51:45,2021-03-19 01:50:12,208,fadnavisamruta although centre has provided enough stock why is vaccination jab not intensified by maharashtragovernment inspite o ,"[{'text': 'vaccination', 'indices': [71, 83]}, {'text': 'MaharashtraGovernment', 'indices': [107, 129]}]",3,1,Friday,19,0
1891,yb110yogesh,"हे हिंदूशक्ती संभूत दीप्तितम तेजा, हे हिंदू तपस्यापुत ईश्वरी ओजा, हे हिंदुश्री सौभाग्यभूतीच्या साजा, हे हिंदू नृसिंहा प्रभो शिवाजी राजा",pune india,454,146,45924,2013-07-18 06:47:36,2021-03-19 01:25:55,208,fadnavisamruta although centre has provided enough stock why is vaccination jab not intensified by maharashtragovernment inspite o ,"[{'text': 'vaccination', 'indices': [71, 83]}, {'text': 'MaharashtraGovernment', 'indices': [107, 129]}]",3,1,Friday,19,0
1892,RameshRaoAKS,"Saya Sokong Pemimpin Yang Utamakan Masaalah Rakyat! 

#loveallserveall
#barisannasional 
#Seva
#serve
#Berkhidmat
My Hp +60123560105",malaysia,4698,15251,418015,2009-06-03 16:52:45,2021-03-19 01:08:19,1,mnownews the astrazeneca shot is set to be the mainstay of vaccination programmes in much of the developing world as it does not requi ,[],3,1,Friday,19,1
1893,1Justice4Every1,"Allergic to idiots! / 
I respect all religions and races  / 
Support democracy and freedom of speech /
Likes & RTs are not endorsement 🙏",canada,950,91,5320,2020-07-04 08:42:38,2021-03-19 01:08:15,29,singhlions from london to dubai just like gurudwaras distributed free food to the needy during lockdown sikh community centres have ,[],3,1,Friday,19,0
1894,james34603155,Born in Malaysia! Im nobody!,beijing,265,119,9178,2020-11-29 01:07:41,2021-03-19 00:52:05,2,peoplesdailyapp days after pakistani president received a sinopharm vaccine jab pakistani prime minister imrankhan on thursday also ,"[{'text': 'Pakistani', 'indices': [86, 96]}, {'text': 'ImranKhan', 'indices': [112, 122]}]",3,0,Friday,19,1
1895,PeoplesDailyapp,Our mission is to provide news and perspectives on China to a global audience. Download the People's Daily app for news on China.,北京 中华人民共和国,107,1733,17294,2018-02-04 12:36:42,2021-03-19 00:49:52,2,days after pakistani president received a sinopharm vaccine jab pakistani prime minister imrankhan on thursday a  ,"[{'text': 'Pakistani', 'indices': [65, 75]}, {'text': 'ImranKhan', 'indices': [91, 101]}]",3,0,Friday,19,1
